session_id,event_index,step_id,step_type,text_id,question_number,aoi_category,aoi_code,start_offset_ms,stop_offset_ms,duration_ms
S044,1475,T15_Q3,question,T15,3,question_or_answer,A034,371954,372093,139
S044,1476,T15_Q3,question,T15,3,question_or_answer,A007,372251,372398,147
S044,1477,T15_Q3,question,T15,3,unassigned,,372548,372675,127
S044,1478,T15_Q3,question,T15,3,source_text,A045,372834,372976,142
S044,1479,T15_Q3,question,T15,3,source_text,A046,373134,373257,123
S044,1480,T15_Q3,question,T15,3,source_text,A047,373399,373518,119
S044,1481,T15_Q3,question,T15,3,source_text,A048,373631,373762,131
S044,1482,T15_Q3,question,T15,3,unassigned,,373873,374006,133
S044,1483,T15_Q3,question,T15,3,question_or_answer,A030,374121,374236,115
S044,1484,T15_Q3,question,T15,3,question_or_answer,A034,374367,374483,116
S044,1485,T15_Q3,question,T15,3,unassigned,,374596,374724,128
S044,1486,T15_Q3,question,T15,3,unassigned,,374856,374988,132
S044,1487,T15_Q3,question,T15,3,unassigned,,375116,375230,114
S044,1488,T15_Q3,question,T15,3,question_or_answer,A044,375358,375496,138
S044,1489,T15_Q3,question,T15,3,question_or_answer,A044,375633,375747,114
S044,1490,T15_Q3,question,T15,3,question_or_answer,A049,375877,375978,101
S044,1491,T15_Q3,question,T15,3,question_or_answer,A049,376166,376288,122
S044,1492,T15_Q3,question,T15,3,question_or_answer,A006,376424,376554,130
S044,1493,T15_Q3,question,T15,3,unassigned,,376710,376788,78
S044,1494,T15_Q3,question,T15,3,unassigned,,376917,377066,149
S044,1495,T15_Q3,question,T15,3,source_text,A050,377208,377369,161
S044,1496,T15_Q3,question,T15,3,source_text,A001,377510,377687,177
S044,1497,T15_Q3,question,T15,3,source_text,A042,377898,378002,104
S044,1498,T15_Q3,question,T15,3,source_text,A041,378142,378287,145
S044,1499,T15_Q3,question,T15,3,source_text,A051,378499,378589,90
S044,1500,T15_Q3,question,T15,3,source_text,A052,378737,378878,141
S044,1501,T15_Q3,question,T15,3,source_text,A046,379050,379211,161
S044,1502,T15_Q3,question,T15,3,source_text,A005,379357,379454,97
S044,1503,T15_Q3,question,T15,3,source_text,A045,379656,379797,141
S044,1504,T15_Q3,question,T15,3,unassigned,,379944,380095,151
S044,1505,T15_Q3,question,T15,3,unassigned,,380242,380415,173
S044,1506,T15_Q3,question,T15,3,source_text,A003,380649,380749,100
S044,1507,T15_Q3,question,T15,3,source_text,A005,380877,381014,137
S044,1508,T15_Q3,question,T15,3,source_text,A016,381140,381299,159
S044,1509,T15_Q3,question,T15,3,unassigned,,381430,381547,117
S044,1510,T18_Q1,question,T18,1,unassigned,,381863,382009,146
S044,1511,T18_Q1,question,T18,1,source_text,A001,382139,382302,163
S044,1512,T18_Q1,question,T18,1,unassigned,,382458,382613,155
S044,1513,T18_Q1,question,T18,1,unassigned,,382736,382897,161
S044,1514,T18_Q1,question,T18,1,unassigned,,383065,383211,146
S044,1515,T18_Q1,question,T18,1,unassigned,,383329,383444,115
S044,1516,T18_Q1,question,T18,1,question_or_answer,A002,383571,383703,132
S044,1517,T18_Q1,question,T18,1,unassigned,,383819,383951,132
S044,1518,T18_Q1,question,T18,1,question_or_answer,A003,384125,384225,100
S044,1519,T18_Q1,question,T18,1,unassigned,,384363,384511,148
S044,1520,T18_Q1,question,T18,1,unassigned,,384632,384744,112
S044,1521,T18_Q1,question,T18,1,unassigned,,384878,385001,123
S044,1522,T18_Q1,question,T18,1,unassigned,,385128,385244,116
S044,1523,T18_Q1,question,T18,1,unassigned,,385379,385513,134
S044,1524,T18_Q1,question,T18,1,unassigned,,385632,385762,130
S044,1525,T18_Q1,question,T18,1,question_or_answer,A004,385886,386034,148
S044,1526,T18_Q1,question,T18,1,unassigned,,386150,386279,129
S044,1527,T18_Q1,question,T18,1,unassigned,,386397,386508,111
S044,1528,T18_Q1,question,T18,1,question_or_answer,A004,386635,386746,111
S044,1529,T18_Q1,question,T18,1,question_or_answer,A003,386864,386980,116
S044,1530,T18_Q1,question,T18,1,question_or_answer,A005,387095,387235,140
S044,1531,T18_Q1,question,T18,1,source_text,A006,387371,387495,124
S044,1532,T18_Q1,question,T18,1,source_text,A007,387627,387771,144
S044,1533,T18_Q1,question,T18,1,unassigned,,387933,388078,145
S044,1534,T18_Q1,question,T18,1,source_text,A008,388224,388377,153
S044,1535,T18_Q1,question,T18,1,unassigned,,388501,388632,131
S044,1536,T18_Q1,question,T18,1,unassigned,,388765,388899,134
S044,1537,T18_Q1,question,T18,1,unassigned,,389009,389124,115
S044,1538,T18_Q1,question,T18,1,unassigned,,389234,389360,126
S044,1539,T18_Q1,question,T18,1,question_or_answer,A002,389473,389601,128
S044,1540,T18_Q1,question,T18,1,unassigned,,389732,389860,128
S044,1541,T18_Q1,question,T18,1,unassigned,,389973,390100,127
S044,1542,T18_Q1,question,T18,1,source_text,A009,390215,390343,128
S044,1543,T18_Q1,question,T18,1,source_text,A010,390454,390570,116
S044,1544,T18_Q1,question,T18,1,source_text,A011,390683,390796,113
S044,1545,T18_Q1,question,T18,1,unassigned,,390917,391081,164
S044,1546,T18_Q1,question,T18,1,unassigned,,391213,391324,111
S044,1547,T18_Q1,question,T18,1,unassigned,,391454,391612,158
S044,1548,T18_Q1,question,T18,1,unassigned,,391759,391896,137
S044,1549,T18_Q1,question,T18,1,unassigned,,392009,392142,133
S044,1550,T18_Q1,question,T18,1,unassigned,,392255,392384,129
S044,1551,T18_Q1,question,T18,1,unassigned,,392511,392625,114
S044,1552,T18_Q1,question,T18,1,unassigned,,392765,392898,133
S044,1553,T18_Q1,question,T18,1,source_text,A012,393009,393129,120
S044,1554,T18_Q1,question,T18,1,source_text,A007,393254,393390,136
S044,1555,T18_Q1,question,T18,1,source_text,A011,393529,393679,150
S044,1556,T18_Q1,question,T18,1,source_text,A013,393820,393975,155
S044,1557,T18_Q1,question,T18,1,source_text,A014,394128,394290,162
S044,1558,T18_Q1,question,T18,1,source_text,A015,394439,394593,154
S044,1559,T18_Q1,question,T18,1,source_text,A011,394738,394890,152
S044,1560,T18_Q1,question,T18,1,source_text,A016,395039,395188,149
S044,1561,T18_Q1,question,T18,1,unassigned,,395344,395523,179
S044,1562,T18_Q1,question,T18,1,unassigned,,395673,395818,145
S044,1563,T18_Q1,question,T18,1,source_text,A017,395974,396117,143
S044,1564,T18_Q1,question,T18,1,source_text,A001,396255,396374,119
S044,1565,T18_Q1,question,T18,1,source_text,A018,396507,396621,114
S044,1566,T18_Q1,question,T18,1,source_text,A018,396747,396859,112
S044,1567,T18_Q1,question,T18,1,source_text,A019,396972,397098,126
S044,1568,T18_Q1,question,T18,1,source_text,A018,397211,397321,110
S044,1569,T18_Q1,question,T18,1,source_text,A020,397436,397570,134
S044,1570,T18_Q1,question,T18,1,source_text,A013,397680,397792,112
S044,1571,T18_Q1,question,T18,1,unassigned,,397929,398042,113
S044,1572,T18_Q1,question,T18,1,unassigned,,398153,398280,127
S044,1573,T18_Q1,question,T18,1,unassigned,,398391,398523,132
S044,1574,T18_Q1,question,T18,1,unassigned,,398656,398789,133
S044,1575,T18_Q1,question,T18,1,unassigned,,398901,399012,111
S044,1576,T18_Q1,question,T18,1,unassigned,,399142,399252,110
S044,1577,T18_Q1,question,T18,1,unassigned,,399364,399488,124
S044,1578,T18_Q1,question,T18,1,question_or_answer,A021,399602,399729,127
S044,1579,T18_Q1,question,T18,1,question_or_answer,A021,399840,399952,112
S044,1580,T18_Q1,question,T18,1,unassigned,,400061,400192,131
S044,1581,T18_Q1,question,T18,1,source_text,A011,400326,400455,129
S044,1582,T18_Q1,question,T18,1,source_text,A022,400568,400698,130
S044,1583,T18_Q1,question,T18,1,source_text,A023,400826,400955,129
S044,1584,T18_Q1,question,T18,1,unassigned,,401067,401196,129
S044,1585,T18_Q1,question,T18,1,source_text,A024,401315,401450,135
S044,1586,T18_Q1,question,T18,1,question_or_answer,A025,401585,401722,137
S044,1587,T18_Q1,question,T18,1,unassigned,,401851,402011,160
S044,1588,T18_Q1,question,T18,1,unassigned,,402152,402297,145
S044,1589,T18_Q1,question,T18,1,unassigned,,402447,402604,157
S044,1590,T18_Q1,question,T18,1,source_text,A026,402748,402897,149
S044,1591,T18_Q1,question,T18,1,source_text,A027,403054,403202,148
S044,1592,T18_Q1,question,T18,1,source_text,A028,403334,403466,132
S044,1593,T18_Q1,question,T18,1,unassigned,,403621,403753,132
S044,1594,T18_Q1,question,T18,1,unassigned,,403887,404002,115
S044,1595,T18_Q1,question,T18,1,unassigned,,404137,404252,115
S044,1596,T18_Q1,question,T18,1,unassigned,,404364,404491,127
S044,1597,T18_Q1,question,T18,1,unassigned,,404620,404733,113
S044,1598,T18_Q1,question,T18,1,unassigned,,404864,405009,145
S044,1599,T18_Q1,question,T18,1,question_or_answer,A004,405182,405288,106
S044,1600,T18_Q1,question,T18,1,question_or_answer,A004,405432,405546,114
S044,1601,T18_Q1,question,T18,1,unassigned,,405683,405836,153
S044,1602,T18_Q1,question,T18,1,unassigned,,405977,406134,157
S044,1603,T18_Q1,question,T18,1,source_text,A015,406283,406441,158
S044,1604,T18_Q1,question,T18,1,source_text,A029,406579,406736,157
S044,1605,T18_Q1,question,T18,1,unassigned,,406869,407030,161
S044,1606,T18_Q1,question,T18,1,unassigned,,407185,407327,142
S044,1607,T18_Q1,question,T18,1,unassigned,,407469,407619,150
S044,1608,T18_Q1,question,T18,1,unassigned,,407760,407919,159
S044,1609,T18_Q1,question,T18,1,unassigned,,408062,408183,121
S044,1610,T18_Q1,question,T18,1,unassigned,,408307,408440,133
S044,1611,T18_Q1,question,T18,1,question_or_answer,A005,408573,408649,76
S044,1612,T18_Q1,question,T18,1,unassigned,,408837,408979,142
S044,1613,T18_Q1,question,T18,1,unassigned,,409091,409208,117
S044,1614,T18_Q1,question,T18,1,unassigned,,409341,409460,119
S044,1615,T18_Q1,question,T18,1,source_text,A030,409582,409712,130
S044,1616,T18_Q1,question,T18,1,unassigned,,409867,410009,142
S044,1617,T18_Q1,question,T18,1,source_text,A014,410149,410280,131
S044,1618,T18_Q1,question,T18,1,source_text,A013,410433,410576,143
S044,1619,T18_Q1,question,T18,1,source_text,A031,410726,410884,158
S044,1620,T18_Q1,question,T18,1,source_text,A032,411033,411200,167
S044,1621,T18_Q1,question,T18,1,unassigned,,411345,411504,159
S044,1622,T18_Q1,question,T18,1,question_or_answer,A002,411665,411818,153
S044,1623,T18_Q1,question,T18,1,question_or_answer,A025,411965,412136,171
S044,1624,T18_Q1,question,T18,1,unassigned,,412351,412499,148
S044,1625,T18_Q1,question,T18,1,question_or_answer,A033,412649,412795,146
S044,1626,T18_Q1,question,T18,1,question_or_answer,A003,412961,413149,188
S044,1627,T18_Q1,question,T18,1,unassigned,,413296,413450,154
S044,1628,T18_Q1,question,T18,1,unassigned,,413605,413759,154
S044,1629,T18_Q1,question,T18,1,source_text,A010,413958,414148,190
S044,1630,T18_Q1,question,T18,1,unassigned,,414296,414448,152
S044,1631,T18_Q1,question,T18,1,unassigned,,414681,414779,98
S044,1632,T18_Q1,question,T18,1,unassigned,,414924,415098,174
S044,1633,T18_Q2,question,T18,2,unassigned,,415215,415262,47
S044,1634,T18_Q2,question,T18,2,source_text,A001,415555,415616,61
S044,1635,T18_Q2,question,T18,2,source_text,A002,415849,415951,102
S044,1636,T18_Q2,question,T18,2,source_text,A003,416166,416265,99
S044,1637,T18_Q2,question,T18,2,source_text,A002,416500,416606,106
S044,1638,T18_Q2,question,T18,2,source_text,A004,416780,416864,84
S044,1639,T18_Q2,question,T18,2,source_text,A005,417044,417137,93
S044,1640,T18_Q2,question,T18,2,unassigned,,417314,417390,76
S044,1641,T18_Q2,question,T18,2,unassigned,,417564,417648,84
S044,1642,T18_Q2,question,T18,2,question_or_answer,A006,417840,417937,97
S044,1643,T18_Q2,question,T18,2,unassigned,,418116,418205,89
S044,1644,T18_Q2,question,T18,2,unassigned,,418381,418458,77
S044,1645,T18_Q2,question,T18,2,unassigned,,418630,418705,75
S044,1646,T18_Q2,question,T18,2,source_text,A007,418879,418956,77
S044,1647,T18_Q2,question,T18,2,source_text,A008,419125,419219,94
S044,1648,T18_Q2,question,T18,2,source_text,A009,419377,419456,79
S044,1649,T18_Q2,question,T18,2,unassigned,,419641,419737,96
S044,1650,T18_Q2,question,T18,2,unassigned,,419973,420026,53
S044,1651,T18_Q2,question,T18,2,unassigned,,420310,420419,109
S044,1652,T18_Q2,question,T18,2,unassigned,,420620,420728,108
S044,1653,T18_Q2,question,T18,2,question_or_answer,A010,420950,421044,94
S044,1654,T18_Q2,question,T18,2,unassigned,,421245,421340,95
S044,1655,T18_Q2,question,T18,2,unassigned,,421560,421661,101
S044,1656,T18_Q2,question,T18,2,source_text,A011,421857,421966,109
S044,1657,T18_Q2,question,T18,2,source_text,A002,422246,422292,46
S044,1658,T18_Q2,question,T18,2,source_text,A012,422510,422621,111
S044,1659,T18_Q2,question,T18,2,source_text,A013,422819,422926,107
S044,1660,T18_Q2,question,T18,2,source_text,A014,423125,423228,103
S044,1661,T18_Q2,question,T18,2,source_text,A013,423423,423526,103
S044,1662,T18_Q2,question,T18,2,source_text,A015,423758,423810,52
S044,1663,T18_Q2,question,T18,2,source_text,A016,424066,424183,117
S044,1664,T18_Q2,question,T18,2,source_text,A017,424396,424489,93
S044,1665,T18_Q2,question,T18,2,source_text,A017,424697,424790,93
S044,1666,T18_Q2,question,T18,2,source_text,A018,424986,425087,101
S044,1667,T18_Q2,question,T18,2,source_text,A019,425315,425420,105
S044,1668,T18_Q2,question,T18,2,source_text,A019,425624,425727,103
S044,1669,T18_Q2,question,T18,2,source_text,A020,425932,425998,66
S044,1670,T18_Q2,question,T18,2,source_text,A016,426302,426349,47
S044,1671,T18_Q2,question,T18,2,source_text,A012,426547,426638,91
S044,1672,T18_Q2,question,T18,2,source_text,A001,426841,426893,52
S044,1673,T18_Q2,question,T18,2,source_text,A021,427140,427243,103
S044,1674,T18_Q2,question,T18,2,source_text,A022,427447,427538,91
S044,1675,T18_Q2,question,T18,2,source_text,A022,427747,427792,45
S044,1676,T18_Q2,question,T18,2,unassigned,,428047,428140,93
S044,1677,T18_Q2,question,T18,2,source_text,A019,428342,428442,100
S044,1678,T18_Q2,question,T18,2,source_text,A023,428649,428757,108
S044,1679,T18_Q2,question,T18,2,source_text,A024,428998,429115,117
S044,1680,T18_Q2,question,T18,2,source_text,A019,429307,429416,109
S044,1681,T18_Q2,question,T18,2,source_text,A004,429629,429728,99
S044,1682,T18_Q2,question,T18,2,source_text,A012,429923,429980,57
S044,1683,T18_Q2,question,T18,2,source_text,A001,430237,430338,101
S044,1684,T18_Q2,question,T18,2,source_text,A001,430542,430658,116
S044,1685,T18_Q2,question,T18,2,source_text,A025,430851,430946,95
S044,1686,T18_Q2,question,T18,2,source_text,A001,431176,431271,95
S044,1687,T18_Q2,question,T18,2,unassigned,,431474,431578,104
S044,1688,T18_Q2,question,T18,2,unassigned,,431774,431868,94
S044,1689,T18_Q2,question,T18,2,source_text,A024,432080,432197,117
S044,1690,T18_Q2,question,T18,2,source_text,A026,432411,432521,110
S044,1691,T18_Q2,question,T18,2,source_text,A020,432737,432791,54
S044,1692,T18_Q2,question,T18,2,source_text,A027,433038,433142,104
S044,1693,T18_Q2,question,T18,2,source_text,A009,433351,433453,102
S044,1694,T18_Q2,question,T18,2,source_text,A028,433679,433740,61
S044,1695,T18_Q2,question,T18,2,source_text,A029,433982,434107,125
S044,1696,T18_Q2,question,T18,2,source_text,A021,434303,434401,98
S044,1697,T18_Q2,question,T18,2,source_text,A028,434596,434712,116
S044,1698,T18_Q2,question,T18,2,source_text,A025,434922,435023,101
S044,1699,T18_Q2,question,T18,2,unassigned,,435227,435319,92
S044,1700,T18_Q2,question,T18,2,source_text,A029,435553,435599,46
S044,1701,T18_Q2,question,T18,2,source_text,A012,435904,435956,52
S044,1702,T18_Q2,question,T18,2,source_text,A030,436176,436267,91
S044,1703,T18_Q2,question,T18,2,source_text,A031,436469,436567,98
S044,1704,T18_Q2,question,T18,2,source_text,A031,436772,436872,100
S044,1705,T18_Q2,question,T18,2,source_text,A032,437083,437209,126
S044,1706,T18_Q2,question,T18,2,source_text,A024,437397,437501,104
S044,1707,T18_Q2,question,T18,2,source_text,A033,437679,437782,103
S044,1708,T18_Q2,question,T18,2,source_text,A034,437996,438098,102
S044,1709,T18_Q2,question,T18,2,source_text,A035,438305,438407,102
S044,1710,T18_Q2,question,T18,2,source_text,A036,438605,438708,103
S044,1711,T18_Q2,question,T18,2,source_text,A037,438916,439020,104
S044,1712,T18_Q2,question,T18,2,source_text,A038,439235,439339,104
S044,1713,T18_Q2,question,T18,2,source_text,A039,439540,439639,99
S044,1714,T18_Q2,question,T18,2,source_text,A040,439859,439968,109
S044,1715,T18_Q2,question,T18,2,source_text,A034,440187,440282,95
S044,1716,T18_Q2,question,T18,2,source_text,A008,440489,440609,120
S044,1717,T18_Q2,question,T18,2,unassigned,,440825,440927,102
S044,1718,T18_Q2,question,T18,2,source_text,A004,441155,441258,103
S044,1719,T18_Q2,question,T18,2,source_text,A004,441469,441566,97
S044,1720,T18_Q2,question,T18,2,source_text,A041,441773,441872,99
S044,1721,T18_Q2,question,T18,2,source_text,A001,442081,442187,106
S044,1722,T18_Q2,question,T18,2,source_text,A001,442405,442519,114
S044,1723,T18_Q2,question,T18,2,source_text,A011,442765,442908,143
S044,1724,T18_Q2,question,T18,2,unassigned,,443127,443232,105
S044,1725,T18_Q2,question,T18,2,question_or_answer,A042,443435,443535,100
S044,1726,T18_Q2,question,T18,2,unassigned,,443805,443911,106
S044,1727,T18_Q2,question,T18,2,source_text,A034,444116,444240,124
S044,1728,T18_Q2,question,T18,2,unassigned,,444456,444574,118
S044,1729,T18_Q2,question,T18,2,unassigned,,444836,444932,96
S044,1730,T18_Q2,question,T18,2,unassigned,,445135,445253,118
S044,1731,T18_Q2,question,T18,2,unassigned,,445469,445515,46
S044,1732,T18_Q3,question,T18,3,source_text,A001,445935,446033,98
S044,1733,T18_Q3,question,T18,3,unassigned,,446238,446358,120
S044,1734,T18_Q3,question,T18,3,unassigned,,446596,446697,101
S044,1735,T18_Q3,question,T18,3,unassigned,,446903,447012,109
S044,1736,T18_Q3,question,T18,3,unassigned,,447220,447299,79
S044,1737,T18_Q3,question,T18,3,unassigned,,447478,447536,58
S044,1738,T18_Q3,question,T18,3,unassigned,,447765,447818,53
S044,1739,T18_Q3,question,T18,3,unassigned,,448068,448186,118
S044,1740,T18_Q3,question,T18,3,source_text,A002,448376,448477,101
S044,1741,T18_Q3,question,T18,3,source_text,A003,448684,448783,99
S044,1742,T18_Q3,question,T18,3,unassigned,,448984,449084,100
S044,1743,T18_Q3,question,T18,3,unassigned,,449283,449384,101
S044,1744,T18_Q3,question,T18,3,unassigned,,449584,449672,88
S044,1745,T18_Q3,question,T18,3,unassigned,,449850,449929,79
S044,1746,T18_Q3,question,T18,3,unassigned,,450117,450197,80
S044,1747,T18_Q3,question,T18,3,question_or_answer,A004,450383,450464,81
S044,1748,T18_Q3,question,T18,3,unassigned,,450638,450722,84
S044,1749,T18_Q3,question,T18,3,source_text,A005,450922,451011,89
S044,1750,T18_Q3,question,T18,3,source_text,A006,451212,451320,108
S044,1751,T18_Q3,question,T18,3,source_text,A007,451539,451646,107
S044,1752,T18_Q3,question,T18,3,source_text,A008,451883,451982,99
S044,1753,T18_Q3,question,T18,3,unassigned,,452263,452315,52
S044,1754,T18_Q3,question,T18,3,question_or_answer,A009,452515,452615,100
S044,1755,T18_Q3,question,T18,3,unassigned,,452816,452916,100
S044,1756,T18_Q3,question,T18,3,unassigned,,453115,453196,81
S044,1757,T18_Q3,question,T18,3,source_text,A005,453374,453474,100
S044,1758,T18_Q3,question,T18,3,source_text,A010,453682,453781,99
S044,1759,T18_Q3,question,T18,3,source_text,A011,453982,454082,100
S044,1760,T18_Q3,question,T18,3,source_text,A011,454282,454381,99
S044,1761,T18_Q3,question,T18,3,source_text,A005,454592,454700,108
S044,1762,T18_Q3,question,T18,3,source_text,A012,454878,454986,108
S044,1763,T18_Q3,question,T18,3,source_text,A013,455165,455264,99
S044,1764,T18_Q3,question,T18,3,source_text,A014,455476,455576,100
S044,1765,T18_Q3,question,T18,3,unassigned,,455776,455898,122
S044,1766,T18_Q3,question,T18,3,unassigned,,456114,456198,84
S044,1767,T18_Q3,question,T18,3,source_text,A008,456375,456480,105
S044,1768,T18_Q3,question,T18,3,source_text,A006,456694,456795,101
S044,1769,T18_Q3,question,T18,3,source_text,A015,457014,457114,100
S044,1770,T18_Q3,question,T18,3,unassigned,,457326,457427,101
S044,1771,T18_Q3,question,T18,3,source_text,A016,457622,457725,103
S044,1772,T18_Q3,question,T18,3,source_text,A007,457926,458026,100
S044,1773,T18_Q3,question,T18,3,source_text,A007,458240,458285,45
S044,1774,T18_Q3,question,T18,3,source_text,A017,458546,458646,100
S044,1775,T18_Q3,question,T18,3,source_text,A018,458850,458944,94
S044,1776,T18_Q3,question,T18,3,unassigned,,459136,459250,114
S044,1777,T18_Q3,question,T18,3,source_text,A018,459460,459582,122
S044,1778,T18_Q3,question,T18,3,source_text,A019,459818,459928,110
S044,1779,T18_Q3,question,T18,3,source_text,A001,460124,460230,106
S044,1780,T18_Q3,question,T18,3,source_text,A001,460443,460562,119
S044,1781,T18_Q3,question,T18,3,source_text,A003,460762,460883,121
S044,1782,T18_Q3,question,T18,3,source_text,A017,461068,461156,88
S044,1783,T18_Q3,question,T18,3,source_text,A020,461337,461400,63
S044,1784,T18_Q3,question,T18,3,unassigned,,461702,461809,107
S044,1785,T18_Q3,question,T18,3,unassigned,,462033,462161,128
S044,1786,T18_Q3,question,T18,3,question_or_answer,A021,462361,462462,101
S044,1787,T18_Q3,question,T18,3,question_or_answer,A022,462710,462828,118
S044,1788,T18_Q3,question,T18,3,question_or_answer,A023,463029,463131,102
S044,1789,T18_Q3,question,T18,3,question_or_answer,A021,463327,463428,101
S044,1790,T18_Q3,question,T18,3,unassigned,,463667,463791,124
S044,1791,T18_Q3,question,T18,3,source_text,A024,464012,464138,126
S044,1792,T18_Q3,question,T18,3,unassigned,,464381,464486,105
S044,1793,T18_Q3,question,T18,3,unassigned,,464709,464843,134
S044,1794,T18_Q3,question,T18,3,unassigned,,465110,465166,56
S044,1795,T20_Q1,question,T20,1,unassigned,,465471,465576,105
S044,1796,T20_Q1,question,T20,1,source_text,A001,465773,465877,104
S044,1797,T20_Q1,question,T20,1,source_text,A002,466198,466264,66
S044,1798,T20_Q1,question,T20,1,source_text,A003,466498,466563,65
S044,1799,T20_Q1,question,T20,1,unassigned,,466860,466961,101
S044,1800,T20_Q1,question,T20,1,source_text,A004,467226,467355,129
S044,1801,T20_Q1,question,T20,1,source_text,A005,467576,467693,117
S044,1802,T20_Q1,question,T20,1,source_text,A006,467935,468041,106
S044,1803,T20_Q1,question,T20,1,source_text,A007,468280,468388,108
S044,1804,T20_Q1,question,T20,1,unassigned,,468595,468704,109
S044,1805,T20_Q1,question,T20,1,unassigned,,468905,469024,119
S044,1806,T20_Q1,question,T20,1,unassigned,,469226,469316,90
S044,1807,T20_Q1,question,T20,1,unassigned,,469528,469636,108
S044,1808,T20_Q1,question,T20,1,question_or_answer,A008,469832,469921,89
S044,1809,T20_Q1,question,T20,1,unassigned,,470129,470219,90
S044,1810,T20_Q1,question,T20,1,source_text,A006,470451,470554,103
S044,1811,T20_Q1,question,T20,1,source_text,A009,470788,470841,53
S044,1812,T20_Q1,question,T20,1,unassigned,,471124,471224,100
S044,1813,T20_Q1,question,T20,1,question_or_answer,A010,471405,471488,83
S044,1814,T20_Q1,question,T20,1,unassigned,,471689,471790,101
S044,1815,T20_Q1,question,T20,1,source_text,A011,471981,472076,95
S044,1816,T20_Q1,question,T20,1,source_text,A011,472304,472407,103
S044,1817,T20_Q1,question,T20,1,unassigned,,472606,472719,113
S044,1818,T20_Q1,question,T20,1,unassigned,,472939,473040,101
S044,1819,T20_Q1,question,T20,1,source_text,A007,473240,473339,99
S044,1820,T20_Q1,question,T20,1,question_or_answer,A008,473521,473623,102
S044,1821,T20_Q1,question,T20,1,source_text,A012,473804,473887,83
S044,1822,T20_Q1,question,T20,1,source_text,A009,474083,474181,98
S044,1823,T20_Q1,question,T20,1,unassigned,,474356,474439,83
S044,1824,T20_Q1,question,T20,1,unassigned,,474622,474705,83
S044,1825,T20_Q1,question,T20,1,unassigned,,474905,475006,101
S044,1826,T20_Q1,question,T20,1,unassigned,,475187,475288,101
S044,1827,T20_Q1,question,T20,1,question_or_answer,A013,475464,475563,99
S044,1828,T20_Q1,question,T20,1,unassigned,,475739,475820,81
S044,1829,T20_Q1,question,T20,1,unassigned,,475988,476088,100
S044,1830,T20_Q1,question,T20,1,source_text,A004,476271,476353,82
S044,1831,T20_Q1,question,T20,1,unassigned,,476536,476618,82
S044,1832,T20_Q1,question,T20,1,unassigned,,476795,476888,93
S044,1833,T20_Q1,question,T20,1,unassigned,,477069,477162,93
S044,1834,T20_Q1,question,T20,1,question_or_answer,A008,477361,477444,83
S044,1835,T20_Q1,question,T20,1,unassigned,,477621,477721,100
S044,1836,T20_Q1,question,T20,1,unassigned,,477902,478004,102
S044,1837,T20_Q1,question,T20,1,unassigned,,478187,478288,101
S044,1838,T20_Q1,question,T20,1,unassigned,,478471,478553,82
S044,1839,T20_Q1,question,T20,1,unassigned,,478737,478848,111
S044,1840,T20_Q1,question,T20,1,question_or_answer,A014,479050,479146,96
S044,1841,T20_Q1,question,T20,1,question_or_answer,A014,479354,479453,99
S044,1842,T20_Q1,question,T20,1,unassigned,,479670,479752,82
S044,1843,T20_Q1,question,T20,1,unassigned,,479953,480034,81
S044,1844,T20_Q1,question,T20,1,question_or_answer,A015,480212,480293,81
S044,1845,T20_Q1,question,T20,1,question_or_answer,A016,480487,480576,89
S044,1846,T20_Q1,question,T20,1,question_or_answer,A017,480798,480854,56
S044,1847,T20_Q1,question,T20,1,unassigned,,481021,481102,81
S044,1848,T20_Q1,question,T20,1,source_text,A007,481267,481350,83
S044,1849,T20_Q1,question,T20,1,question_or_answer,A018,481526,481626,100
S044,1850,T20_Q1,question,T20,1,unassigned,,481800,481895,95
S044,1851,T20_Q1,question,T20,1,unassigned,,482086,482185,99
S044,1852,T20_Q1,question,T20,1,source_text,A019,482377,482502,125
S044,1853,T20_Q1,question,T20,1,unassigned,,482700,482803,103
S044,1854,T20_Q1,question,T20,1,unassigned,,482996,483096,100
S044,1855,T20_Q1,question,T20,1,unassigned,,483296,483395,99
S044,1856,T20_Q1,question,T20,1,question_or_answer,A014,483596,483694,98
S044,1857,T20_Q1,question,T20,1,unassigned,,483928,483985,57
S044,1858,T20_Q1,question,T20,1,unassigned,,484189,484279,90
S044,1859,T20_Q1,question,T20,1,question_or_answer,A020,484479,484582,103
S044,1860,T20_Q1,question,T20,1,question_or_answer,A021,484777,484877,100
S044,1861,T20_Q1,question,T20,1,question_or_answer,A008,485083,485184,101
S044,1862,T20_Q1,question,T20,1,question_or_answer,A020,485394,485499,105
S044,1863,T20_Q1,question,T20,1,unassigned,,485690,485797,107
S044,1864,T20_Q1,question,T20,1,unassigned,,486026,486142,116
S044,1865,T20_Q1,question,T20,1,unassigned,,486369,486485,116
S044,1866,T20_Q1,question,T20,1,question_or_answer,A022,486721,486850,129
S044,1867,T20_Q1,question,T20,1,question_or_answer,A013,487184,487255,71
S044,1868,T20_Q1,question,T20,1,question_or_answer,A013,487483,487583,100
S044,1869,T20_Q1,question,T20,1,unassigned,,487794,487891,97
S044,1870,T20_Q1,question,T20,1,unassigned,,488079,488176,97
S044,1871,T20_Q1,question,T20,1,question_or_answer,A014,488378,488474,96
S044,1872,T20_Q1,question,T20,1,source_text,A023,488640,488681,41
